,,,D001,D002,D003,D004,D005,D006,D007,D008,D009,D010,D011,D012,D013,D014,D015,D016,D017
1000000US484230009003030,484230009003030,"Block 3030, Block Group 3, Census Tract 9, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230009003031,484230009003031,"Block 3031, Block Group 3, Census Tract 9, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230009003032,484230009003032,"Block 3032, Block Group 3, Census Tract 9, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230009003033,484230009003033,"Block 3033, Block Group 3, Census Tract 9, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230009003034,484230009003034,"Block 3034, Block Group 3, Census Tract 9, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230009003035,484230009003035,"Block 3035, Block Group 3, Census Tract 9, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230009003036,484230009003036,"Block 3036, Block Group 3, Census Tract 9, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230009003037,484230009003037,"Block 3037, Block Group 3, Census Tract 9, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230009003038,484230009003038,"Block 3038, Block Group 3, Census Tract 9, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230009003039,484230009003039,"Block 3039, Block Group 3, Census Tract 9, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230009003040,484230009003040,"Block 3040, Block Group 3, Census Tract 9, Smith County, Texas",22,15,7,8,0,0,0,0,0,7,3,0,0,0,0,4,0
1000000US484230009003041,484230009003041,"Block 3041, Block Group 3, Census Tract 9, Smith County, Texas",17,17,10,6,0,1,0,0,0,0,0,0,0,0,0,0,0
1000000US484230009003042,484230009003042,"Block 3042, Block Group 3, Census Tract 9, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230009003043,484230009003043,"Block 3043, Block Group 3, Census Tract 9, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230009003044,484230009003044,"Block 3044, Block Group 3, Census Tract 9, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230009003045,484230009003045,"Block 3045, Block Group 3, Census Tract 9, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230009003046,484230009003046,"Block 3046, Block Group 3, Census Tract 9, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230009003047,484230009003047,"Block 3047, Block Group 3, Census Tract 9, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230009003048,484230009003048,"Block 3048, Block Group 3, Census Tract 9, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230009003049,484230009003049,"Block 3049, Block Group 3, Census Tract 9, Smith County, Texas",273,260,78,181,1,0,0,0,0,13,5,0,0,0,0,8,0
1000000US484230009003050,484230009003050,"Block 3050, Block Group 3, Census Tract 9, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230009003051,484230009003051,"Block 3051, Block Group 3, Census Tract 9, Smith County, Texas",28,13,8,4,1,0,0,0,0,15,2,0,0,0,0,7,6
1000000US484230009003052,484230009003052,"Block 3052, Block Group 3, Census Tract 9, Smith County, Texas",45,36,18,12,2,0,0,0,4,9,0,0,0,0,0,9,0
1000000US484230009003053,484230009003053,"Block 3053, Block Group 3, Census Tract 9, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230009003054,484230009003054,"Block 3054, Block Group 3, Census Tract 9, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230009003055,484230009003055,"Block 3055, Block Group 3, Census Tract 9, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230009003056,484230009003056,"Block 3056, Block Group 3, Census Tract 9, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230009003057,484230009003057,"Block 3057, Block Group 3, Census Tract 9, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230009003058,484230009003058,"Block 3058, Block Group 3, Census Tract 9, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230009003059,484230009003059,"Block 3059, Block Group 3, Census Tract 9, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230009003060,484230009003060,"Block 3060, Block Group 3, Census Tract 9, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230009003061,484230009003061,"Block 3061, Block Group 3, Census Tract 9, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230009003062,484230009003062,"Block 3062, Block Group 3, Census Tract 9, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230009003063,484230009003063,"Block 3063, Block Group 3, Census Tract 9, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230009003064,484230009003064,"Block 3064, Block Group 3, Census Tract 9, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230009003065,484230009003065,"Block 3065, Block Group 3, Census Tract 9, Smith County, Texas",98,93,34,59,0,0,0,0,0,5,1,0,0,0,0,4,0
1000000US484230009003066,484230009003066,"Block 3066, Block Group 3, Census Tract 9, Smith County, Texas",166,143,58,85,0,0,0,0,0,23,16,0,0,0,0,5,2
1000000US484230009003067,484230009003067,"Block 3067, Block Group 3, Census Tract 9, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230009003068,484230009003068,"Block 3068, Block Group 3, Census Tract 9, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230009003069,484230009003069,"Block 3069, Block Group 3, Census Tract 9, Smith County, Texas",440,412,202,209,0,0,0,0,1,28,7,0,0,0,0,20,1
1000000US484230009003070,484230009003070,"Block 3070, Block Group 3, Census Tract 9, Smith County, Texas",58,17,12,4,0,1,0,0,0,41,10,0,0,0,0,31,0
1000000US484230009003071,484230009003071,"Block 3071, Block Group 3, Census Tract 9, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230009003072,484230009003072,"Block 3072, Block Group 3, Census Tract 9, Smith County, Texas",76,52,37,9,3,0,0,0,3,24,11,1,1,0,0,9,2
1000000US484230009003073,484230009003073,"Block 3073, Block Group 3, Census Tract 9, Smith County, Texas",27,22,9,13,0,0,0,0,0,5,1,0,0,0,0,4,0
1000000US484230009003074,484230009003074,"Block 3074, Block Group 3, Census Tract 9, Smith County, Texas",20,16,12,3,0,0,0,0,1,4,4,0,0,0,0,0,0
1000000US484230009003075,484230009003075,"Block 3075, Block Group 3, Census Tract 9, Smith County, Texas",15,15,8,6,0,0,0,0,1,0,0,0,0,0,0,0,0
1000000US484230009003076,484230009003076,"Block 3076, Block Group 3, Census Tract 9, Smith County, Texas",29,23,5,17,0,0,0,0,1,6,0,0,0,0,0,6,0
1000000US484230009003077,484230009003077,"Block 3077, Block Group 3, Census Tract 9, Smith County, Texas",11,11,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230009003078,484230009003078,"Block 3078, Block Group 3, Census Tract 9, Smith County, Texas",9,9,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1000000US484230009003079,484230009003079,"Block 3079, Block Group 3, Census Tract 9, Smith County, Texas",45,37,15,22,0,0,0,0,0,8,2,0,0,0,0,5,1
1000000US484230009003080,484230009003080,"Block 3080, Block Group 3, Census Tract 9, Smith County, Texas",30,15,8,7,0,0,0,0,0,15,5,0,0,0,8,2,0
1000000US484230009003081,484230009003081,"Block 3081, Block Group 3, Census Tract 9, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230009003082,484230009003082,"Block 3082, Block Group 3, Census Tract 9, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230009003083,484230009003083,"Block 3083, Block Group 3, Census Tract 9, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230009003084,484230009003084,"Block 3084, Block Group 3, Census Tract 9, Smith County, Texas",22,9,9,0,0,0,0,0,0,13,0,0,0,0,0,13,0
1000000US484230009003085,484230009003085,"Block 3085, Block Group 3, Census Tract 9, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230009003086,484230009003086,"Block 3086, Block Group 3, Census Tract 9, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230009003087,484230009003087,"Block 3087, Block Group 3, Census Tract 9, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230009003088,484230009003088,"Block 3088, Block Group 3, Census Tract 9, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230009003089,484230009003089,"Block 3089, Block Group 3, Census Tract 9, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230009003090,484230009003090,"Block 3090, Block Group 3, Census Tract 9, Smith County, Texas",6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0
1000000US484230009003091,484230009003091,"Block 3091, Block Group 3, Census Tract 9, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230009003092,484230009003092,"Block 3092, Block Group 3, Census Tract 9, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230009003093,484230009003093,"Block 3093, Block Group 3, Census Tract 9, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230009003094,484230009003094,"Block 3094, Block Group 3, Census Tract 9, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230009003095,484230009003095,"Block 3095, Block Group 3, Census Tract 9, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230009003096,484230009003096,"Block 3096, Block Group 3, Census Tract 9, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230009003097,484230009003097,"Block 3097, Block Group 3, Census Tract 9, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230009003098,484230009003098,"Block 3098, Block Group 3, Census Tract 9, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230009003099,484230009003099,"Block 3099, Block Group 3, Census Tract 9, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230010001000,484230010001000,"Block 1000, Block Group 1, Census Tract 10, Smith County, Texas",9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230010001001,484230010001001,"Block 1001, Block Group 1, Census Tract 10, Smith County, Texas",72,72,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230010001002,484230010001002,"Block 1002, Block Group 1, Census Tract 10, Smith County, Texas",36,36,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230010001003,484230010001003,"Block 1003, Block Group 1, Census Tract 10, Smith County, Texas",30,22,21,0,0,1,0,0,0,8,5,0,0,0,0,3,0
1000000US484230010001004,484230010001004,"Block 1004, Block Group 1, Census Tract 10, Smith County, Texas",64,55,45,7,1,0,0,0,2,9,9,0,0,0,0,0,0
1000000US484230010001005,484230010001005,"Block 1005, Block Group 1, Census Tract 10, Smith County, Texas",47,36,23,11,0,0,0,0,2,11,2,5,0,0,0,4,0
1000000US484230010001006,484230010001006,"Block 1006, Block Group 1, Census Tract 10, Smith County, Texas",32,28,13,9,0,4,0,0,2,4,1,0,0,0,0,1,2
1000000US484230010001007,484230010001007,"Block 1007, Block Group 1, Census Tract 10, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230010001008,484230010001008,"Block 1008, Block Group 1, Census Tract 10, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230010001009,484230010001009,"Block 1009, Block Group 1, Census Tract 10, Smith County, Texas",41,25,24,0,0,0,0,0,1,16,11,0,0,0,0,5,0
1000000US484230010001010,484230010001010,"Block 1010, Block Group 1, Census Tract 10, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230010001011,484230010001011,"Block 1011, Block Group 1, Census Tract 10, Smith County, Texas",50,42,18,23,0,0,0,0,1,8,8,0,0,0,0,0,0
1000000US484230010001012,484230010001012,"Block 1012, Block Group 1, Census Tract 10, Smith County, Texas",58,40,24,15,0,0,0,0,1,18,18,0,0,0,0,0,0
1000000US484230010001013,484230010001013,"Block 1013, Block Group 1, Census Tract 10, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230010001014,484230010001014,"Block 1014, Block Group 1, Census Tract 10, Smith County, Texas",6,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230010001015,484230010001015,"Block 1015, Block Group 1, Census Tract 10, Smith County, Texas",36,32,32,0,0,0,0,0,0,4,4,0,0,0,0,0,0
1000000US484230010001016,484230010001016,"Block 1016, Block Group 1, Census Tract 10, Smith County, Texas",47,44,43,0,0,0,0,0,1,3,0,0,0,0,0,2,1
1000000US484230010001017,484230010001017,"Block 1017, Block Group 1, Census Tract 10, Smith County, Texas",26,21,18,0,0,1,0,0,2,5,5,0,0,0,0,0,0
1000000US484230010001018,484230010001018,"Block 1018, Block Group 1, Census Tract 10, Smith County, Texas",20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230010001019,484230010001019,"Block 1019, Block Group 1, Census Tract 10, Smith County, Texas",29,29,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230010001020,484230010001020,"Block 1020, Block Group 1, Census Tract 10, Smith County, Texas",45,34,34,0,0,0,0,0,0,11,1,0,0,0,0,10,0
1000000US484230010001021,484230010001021,"Block 1021, Block Group 1, Census Tract 10, Smith County, Texas",40,37,14,22,0,1,0,0,0,3,3,0,0,0,0,0,0
1000000US484230010001022,484230010001022,"Block 1022, Block Group 1, Census Tract 10, Smith County, Texas",25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230010001023,484230010001023,"Block 1023, Block Group 1, Census Tract 10, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230010001024,484230010001024,"Block 1024, Block Group 1, Census Tract 10, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230010001025,484230010001025,"Block 1025, Block Group 1, Census Tract 10, Smith County, Texas",20,10,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0
1000000US484230010001026,484230010001026,"Block 1026, Block Group 1, Census Tract 10, Smith County, Texas",49,49,48,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1000000US484230010001027,484230010001027,"Block 1027, Block Group 1, Census Tract 10, Smith County, Texas",32,27,26,0,1,0,0,0,0,5,0,0,0,0,0,5,0
1000000US484230010001028,484230010001028,"Block 1028, Block Group 1, Census Tract 10, Smith County, Texas",31,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230010001029,484230010001029,"Block 1029, Block Group 1, Census Tract 10, Smith County, Texas",32,31,25,3,0,0,0,0,3,1,1,0,0,0,0,0,0
1000000US484230010001030,484230010001030,"Block 1030, Block Group 1, Census Tract 10, Smith County, Texas",15,11,11,0,0,0,0,0,0,4,0,0,1,0,0,0,3
1000000US484230010001031,484230010001031,"Block 1031, Block Group 1, Census Tract 10, Smith County, Texas",20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230010001032,484230010001032,"Block 1032, Block Group 1, Census Tract 10, Smith County, Texas",6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230010001033,484230010001033,"Block 1033, Block Group 1, Census Tract 10, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230010002000,484230010002000,"Block 2000, Block Group 2, Census Tract 10, Smith County, Texas",40,23,0,23,0,0,0,0,0,17,5,0,0,0,0,12,0
1000000US484230010002001,484230010002001,"Block 2001, Block Group 2, Census Tract 10, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230010002002,484230010002002,"Block 2002, Block Group 2, Census Tract 10, Smith County, Texas",63,33,0,32,0,0,0,1,0,30,14,0,6,0,0,10,0
1000000US484230010002003,484230010002003,"Block 2003, Block Group 2, Census Tract 10, Smith County, Texas",25,22,0,22,0,0,0,0,0,3,0,0,0,0,0,3,0
1000000US484230010002004,484230010002004,"Block 2004, Block Group 2, Census Tract 10, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230010002005,484230010002005,"Block 2005, Block Group 2, Census Tract 10, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230010002006,484230010002006,"Block 2006, Block Group 2, Census Tract 10, Smith County, Texas",6,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230010002007,484230010002007,"Block 2007, Block Group 2, Census Tract 10, Smith County, Texas",117,89,53,32,4,0,0,0,0,28,22,1,0,0,0,5,0
1000000US484230010002008,484230010002008,"Block 2008, Block Group 2, Census Tract 10, Smith County, Texas",44,29,20,9,0,0,0,0,0,15,4,1,0,0,0,10,0
1000000US484230010002009,484230010002009,"Block 2009, Block Group 2, Census Tract 10, Smith County, Texas",61,37,33,1,0,0,0,2,1,24,13,0,0,0,0,6,5
1000000US484230010002010,484230010002010,"Block 2010, Block Group 2, Census Tract 10, Smith County, Texas",56,45,30,15,0,0,0,0,0,11,4,0,0,0,0,7,0
1000000US484230010002011,484230010002011,"Block 2011, Block Group 2, Census Tract 10, Smith County, Texas",112,86,69,15,0,0,0,0,2,26,6,1,0,0,0,18,1
1000000US484230010002012,484230010002012,"Block 2012, Block Group 2, Census Tract 10, Smith County, Texas",48,39,26,8,0,5,0,0,0,9,7,0,0,0,0,2,0
1000000US484230010002013,484230010002013,"Block 2013, Block Group 2, Census Tract 10, Smith County, Texas",36,24,18,6,0,0,0,0,0,12,1,0,0,0,0,11,0
1000000US484230010002014,484230010002014,"Block 2014, Block Group 2, Census Tract 10, Smith County, Texas",21,15,15,0,0,0,0,0,0,6,6,0,0,0,0,0,0
1000000US484230010002015,484230010002015,"Block 2015, Block Group 2, Census Tract 10, Smith County, Texas",16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230010002016,484230010002016,"Block 2016, Block Group 2, Census Tract 10, Smith County, Texas",104,68,47,16,0,0,0,0,5,36,7,0,0,0,0,29,0
1000000US484230010002017,484230010002017,"Block 2017, Block Group 2, Census Tract 10, Smith County, Texas",29,29,16,10,0,0,0,0,3,0,0,0,0,0,0,0,0
1000000US484230010002018,484230010002018,"Block 2018, Block Group 2, Census Tract 10, Smith County, Texas",75,52,14,38,0,0,0,0,0,23,13,0,0,0,0,6,4
1000000US484230010002019,484230010002019,"Block 2019, Block Group 2, Census Tract 10, Smith County, Texas",70,45,14,31,0,0,0,0,0,25,17,0,0,0,0,8,0
1000000US484230010002020,484230010002020,"Block 2020, Block Group 2, Census Tract 10, Smith County, Texas",27,14,9,4,0,0,0,0,1,13,9,0,0,0,0,4,0
1000000US484230010002021,484230010002021,"Block 2021, Block Group 2, Census Tract 10, Smith County, Texas",9,9,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230010002022,484230010002022,"Block 2022, Block Group 2, Census Tract 10, Smith County, Texas",55,51,48,0,0,3,0,0,0,4,4,0,0,0,0,0,0
1000000US484230010002023,484230010002023,"Block 2023, Block Group 2, Census Tract 10, Smith County, Texas",9,9,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230010002024,484230010002024,"Block 2024, Block Group 2, Census Tract 10, Smith County, Texas",15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230010002025,484230010002025,"Block 2025, Block Group 2, Census Tract 10, Smith County, Texas",11,11,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230010002026,484230010002026,"Block 2026, Block Group 2, Census Tract 10, Smith County, Texas",14,7,0,7,0,0,0,0,0,7,2,0,0,0,0,5,0
1000000US484230010002027,484230010002027,"Block 2027, Block Group 2, Census Tract 10, Smith County, Texas",9,5,0,5,0,0,0,0,0,4,0,0,0,0,0,4,0
1000000US484230010002028,484230010002028,"Block 2028, Block Group 2, Census Tract 10, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230010002029,484230010002029,"Block 2029, Block Group 2, Census Tract 10, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230010003000,484230010003000,"Block 3000, Block Group 3, Census Tract 10, Smith County, Texas",186,149,41,96,0,7,0,0,5,37,14,1,0,0,0,16,6
1000000US484230010003001,484230010003001,"Block 3001, Block Group 3, Census Tract 10, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230010003002,484230010003002,"Block 3002, Block Group 3, Census Tract 10, Smith County, Texas",15,15,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230010003003,484230010003003,"Block 3003, Block Group 3, Census Tract 10, Smith County, Texas",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230010003004,484230010003004,"Block 3004, Block Group 3, Census Tract 10, Smith County, Texas",17,17,3,13,0,1,0,0,0,0,0,0,0,0,0,0,0
1000000US484230010003005,484230010003005,"Block 3005, Block Group 3, Census Tract 10, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230010003006,484230010003006,"Block 3006, Block Group 3, Census Tract 10, Smith County, Texas",9,9,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230010003007,484230010003007,"Block 3007, Block Group 3, Census Tract 10, Smith County, Texas",50,35,29,6,0,0,0,0,0,15,5,0,0,0,0,10,0
