,,,D001,D002,D003,D004,D005,D006,D007,D008,D009,D010,D011,D012,D013,D014,D015,D016,D017
1000000US484230021012001,484230021012001,"Block 2001, Block Group 2, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021012002,484230021012002,"Block 2002, Block Group 2, Census Tract 21.01, Smith County, Texas",30,30,18,7,5,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021012003,484230021012003,"Block 2003, Block Group 2, Census Tract 21.01, Smith County, Texas",43,43,36,6,1,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021012004,484230021012004,"Block 2004, Block Group 2, Census Tract 21.01, Smith County, Texas",63,58,54,3,1,0,0,0,0,5,5,0,0,0,0,0,0
1000000US484230021012005,484230021012005,"Block 2005, Block Group 2, Census Tract 21.01, Smith County, Texas",112,101,86,15,0,0,0,0,0,11,9,0,0,0,0,0,2
1000000US484230021012006,484230021012006,"Block 2006, Block Group 2, Census Tract 21.01, Smith County, Texas",8,8,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021012007,484230021012007,"Block 2007, Block Group 2, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021012008,484230021012008,"Block 2008, Block Group 2, Census Tract 21.01, Smith County, Texas",8,8,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021012009,484230021012009,"Block 2009, Block Group 2, Census Tract 21.01, Smith County, Texas",12,12,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021012010,484230021012010,"Block 2010, Block Group 2, Census Tract 21.01, Smith County, Texas",15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021012011,484230021012011,"Block 2011, Block Group 2, Census Tract 21.01, Smith County, Texas",15,10,4,6,0,0,0,0,0,5,5,0,0,0,0,0,0
1000000US484230021012012,484230021012012,"Block 2012, Block Group 2, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021012013,484230021012013,"Block 2013, Block Group 2, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021012014,484230021012014,"Block 2014, Block Group 2, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021012015,484230021012015,"Block 2015, Block Group 2, Census Tract 21.01, Smith County, Texas",5,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021012016,484230021012016,"Block 2016, Block Group 2, Census Tract 21.01, Smith County, Texas",30,30,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021012017,484230021012017,"Block 2017, Block Group 2, Census Tract 21.01, Smith County, Texas",11,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021012018,484230021012018,"Block 2018, Block Group 2, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021012019,484230021012019,"Block 2019, Block Group 2, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021012020,484230021012020,"Block 2020, Block Group 2, Census Tract 21.01, Smith County, Texas",68,68,10,58,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021012021,484230021012021,"Block 2021, Block Group 2, Census Tract 21.01, Smith County, Texas",18,15,0,15,0,0,0,0,0,3,0,3,0,0,0,0,0
1000000US484230021012022,484230021012022,"Block 2022, Block Group 2, Census Tract 21.01, Smith County, Texas",8,8,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021012023,484230021012023,"Block 2023, Block Group 2, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021012024,484230021012024,"Block 2024, Block Group 2, Census Tract 21.01, Smith County, Texas",49,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021012025,484230021012025,"Block 2025, Block Group 2, Census Tract 21.01, Smith County, Texas",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021012026,484230021012026,"Block 2026, Block Group 2, Census Tract 21.01, Smith County, Texas",21,15,15,0,0,0,0,0,0,6,0,0,0,0,0,6,0
1000000US484230021012027,484230021012027,"Block 2027, Block Group 2, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021012028,484230021012028,"Block 2028, Block Group 2, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021012029,484230021012029,"Block 2029, Block Group 2, Census Tract 21.01, Smith County, Texas",12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021012030,484230021012030,"Block 2030, Block Group 2, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021012031,484230021012031,"Block 2031, Block Group 2, Census Tract 21.01, Smith County, Texas",20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021012032,484230021012032,"Block 2032, Block Group 2, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021012033,484230021012033,"Block 2033, Block Group 2, Census Tract 21.01, Smith County, Texas",33,33,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1000000US484230021012034,484230021012034,"Block 2034, Block Group 2, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021012035,484230021012035,"Block 2035, Block Group 2, Census Tract 21.01, Smith County, Texas",34,25,25,0,0,0,0,0,0,9,0,0,0,0,0,7,2
1000000US484230021012036,484230021012036,"Block 2036, Block Group 2, Census Tract 21.01, Smith County, Texas",4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021012037,484230021012037,"Block 2037, Block Group 2, Census Tract 21.01, Smith County, Texas",192,141,116,18,0,2,0,0,5,51,23,0,1,0,0,25,2
1000000US484230021012038,484230021012038,"Block 2038, Block Group 2, Census Tract 21.01, Smith County, Texas",6,6,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1000000US484230021012039,484230021012039,"Block 2039, Block Group 2, Census Tract 21.01, Smith County, Texas",11,9,9,0,0,0,0,0,0,2,2,0,0,0,0,0,0
1000000US484230021012040,484230021012040,"Block 2040, Block Group 2, Census Tract 21.01, Smith County, Texas",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021012041,484230021012041,"Block 2041, Block Group 2, Census Tract 21.01, Smith County, Texas",9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021012042,484230021012042,"Block 2042, Block Group 2, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021012043,484230021012043,"Block 2043, Block Group 2, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021012044,484230021012044,"Block 2044, Block Group 2, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021012045,484230021012045,"Block 2045, Block Group 2, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021012046,484230021012046,"Block 2046, Block Group 2, Census Tract 21.01, Smith County, Texas",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021012047,484230021012047,"Block 2047, Block Group 2, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021012048,484230021012048,"Block 2048, Block Group 2, Census Tract 21.01, Smith County, Texas",6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021012049,484230021012049,"Block 2049, Block Group 2, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021012050,484230021012050,"Block 2050, Block Group 2, Census Tract 21.01, Smith County, Texas",39,32,23,7,0,2,0,0,0,7,0,0,0,0,0,6,1
1000000US484230021012051,484230021012051,"Block 2051, Block Group 2, Census Tract 21.01, Smith County, Texas",10,10,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021012052,484230021012052,"Block 2052, Block Group 2, Census Tract 21.01, Smith County, Texas",14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021012053,484230021012053,"Block 2053, Block Group 2, Census Tract 21.01, Smith County, Texas",7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021012054,484230021012054,"Block 2054, Block Group 2, Census Tract 21.01, Smith County, Texas",23,23,9,13,0,0,0,0,1,0,0,0,0,0,0,0,0
1000000US484230021012055,484230021012055,"Block 2055, Block Group 2, Census Tract 21.01, Smith County, Texas",142,132,125,7,0,0,0,0,0,10,4,0,0,0,0,6,0
1000000US484230021012056,484230021012056,"Block 2056, Block Group 2, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021012057,484230021012057,"Block 2057, Block Group 2, Census Tract 21.01, Smith County, Texas",6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021012058,484230021012058,"Block 2058, Block Group 2, Census Tract 21.01, Smith County, Texas",17,16,16,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1000000US484230021012059,484230021012059,"Block 2059, Block Group 2, Census Tract 21.01, Smith County, Texas",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1000000US484230021012060,484230021012060,"Block 2060, Block Group 2, Census Tract 21.01, Smith County, Texas",27,27,21,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021012061,484230021012061,"Block 2061, Block Group 2, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021012062,484230021012062,"Block 2062, Block Group 2, Census Tract 21.01, Smith County, Texas",4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021012063,484230021012063,"Block 2063, Block Group 2, Census Tract 21.01, Smith County, Texas",28,27,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1000000US484230021012064,484230021012064,"Block 2064, Block Group 2, Census Tract 21.01, Smith County, Texas",35,35,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021012065,484230021012065,"Block 2065, Block Group 2, Census Tract 21.01, Smith County, Texas",19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021012066,484230021012066,"Block 2066, Block Group 2, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021012067,484230021012067,"Block 2067, Block Group 2, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021012068,484230021012068,"Block 2068, Block Group 2, Census Tract 21.01, Smith County, Texas",19,11,9,2,0,0,0,0,0,8,3,0,0,0,0,5,0
1000000US484230021012069,484230021012069,"Block 2069, Block Group 2, Census Tract 21.01, Smith County, Texas",5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021012070,484230021012070,"Block 2070, Block Group 2, Census Tract 21.01, Smith County, Texas",21,19,18,1,0,0,0,0,0,2,2,0,0,0,0,0,0
1000000US484230021012071,484230021012071,"Block 2071, Block Group 2, Census Tract 21.01, Smith County, Texas",5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021012072,484230021012072,"Block 2072, Block Group 2, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021012073,484230021012073,"Block 2073, Block Group 2, Census Tract 21.01, Smith County, Texas",9,9,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021012074,484230021012074,"Block 2074, Block Group 2, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021012075,484230021012075,"Block 2075, Block Group 2, Census Tract 21.01, Smith County, Texas",21,21,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021012076,484230021012076,"Block 2076, Block Group 2, Census Tract 21.01, Smith County, Texas",10,10,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021012077,484230021012077,"Block 2077, Block Group 2, Census Tract 21.01, Smith County, Texas",7,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021012078,484230021012078,"Block 2078, Block Group 2, Census Tract 21.01, Smith County, Texas",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021012079,484230021012079,"Block 2079, Block Group 2, Census Tract 21.01, Smith County, Texas",8,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0
1000000US484230021012080,484230021012080,"Block 2080, Block Group 2, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021012081,484230021012081,"Block 2081, Block Group 2, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021012082,484230021012082,"Block 2082, Block Group 2, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021012083,484230021012083,"Block 2083, Block Group 2, Census Tract 21.01, Smith County, Texas",21,18,5,13,0,0,0,0,0,3,0,0,0,0,0,3,0
1000000US484230021012084,484230021012084,"Block 2084, Block Group 2, Census Tract 21.01, Smith County, Texas",13,13,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021012085,484230021012085,"Block 2085, Block Group 2, Census Tract 21.01, Smith County, Texas",5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021012086,484230021012086,"Block 2086, Block Group 2, Census Tract 21.01, Smith County, Texas",13,13,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021012087,484230021012087,"Block 2087, Block Group 2, Census Tract 21.01, Smith County, Texas",22,19,16,0,0,0,0,0,3,3,3,0,0,0,0,0,0
1000000US484230021012088,484230021012088,"Block 2088, Block Group 2, Census Tract 21.01, Smith County, Texas",4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021012089,484230021012089,"Block 2089, Block Group 2, Census Tract 21.01, Smith County, Texas",25,22,4,18,0,0,0,0,0,3,0,0,0,0,0,3,0
1000000US484230021012090,484230021012090,"Block 2090, Block Group 2, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021012091,484230021012091,"Block 2091, Block Group 2, Census Tract 21.01, Smith County, Texas",8,8,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021012092,484230021012092,"Block 2092, Block Group 2, Census Tract 21.01, Smith County, Texas",20,20,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021012093,484230021012093,"Block 2093, Block Group 2, Census Tract 21.01, Smith County, Texas",24,24,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021012094,484230021012094,"Block 2094, Block Group 2, Census Tract 21.01, Smith County, Texas",36,36,30,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021012095,484230021012095,"Block 2095, Block Group 2, Census Tract 21.01, Smith County, Texas",61,61,54,7,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021012096,484230021012096,"Block 2096, Block Group 2, Census Tract 21.01, Smith County, Texas",11,7,1,6,0,0,0,0,0,4,1,0,0,0,0,0,3
1000000US484230021012097,484230021012097,"Block 2097, Block Group 2, Census Tract 21.01, Smith County, Texas",17,14,6,8,0,0,0,0,0,3,1,2,0,0,0,0,0
1000000US484230021012098,484230021012098,"Block 2098, Block Group 2, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021012099,484230021012099,"Block 2099, Block Group 2, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021012100,484230021012100,"Block 2100, Block Group 2, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021012101,484230021012101,"Block 2101, Block Group 2, Census Tract 21.01, Smith County, Texas",16,12,12,0,0,0,0,0,0,4,0,0,0,0,0,4,0
1000000US484230021013000,484230021013000,"Block 3000, Block Group 3, Census Tract 21.01, Smith County, Texas",47,46,40,6,0,0,0,0,0,1,1,0,0,0,0,0,0
1000000US484230021013001,484230021013001,"Block 3001, Block Group 3, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021013002,484230021013002,"Block 3002, Block Group 3, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021013003,484230021013003,"Block 3003, Block Group 3, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021013004,484230021013004,"Block 3004, Block Group 3, Census Tract 21.01, Smith County, Texas",6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021013005,484230021013005,"Block 3005, Block Group 3, Census Tract 21.01, Smith County, Texas",58,58,53,4,0,0,0,0,1,0,0,0,0,0,0,0,0
1000000US484230021013006,484230021013006,"Block 3006, Block Group 3, Census Tract 21.01, Smith County, Texas",4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021013007,484230021013007,"Block 3007, Block Group 3, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021013008,484230021013008,"Block 3008, Block Group 3, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021013009,484230021013009,"Block 3009, Block Group 3, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021013010,484230021013010,"Block 3010, Block Group 3, Census Tract 21.01, Smith County, Texas",6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021013011,484230021013011,"Block 3011, Block Group 3, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021013012,484230021013012,"Block 3012, Block Group 3, Census Tract 21.01, Smith County, Texas",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021013013,484230021013013,"Block 3013, Block Group 3, Census Tract 21.01, Smith County, Texas",18,18,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021013014,484230021013014,"Block 3014, Block Group 3, Census Tract 21.01, Smith County, Texas",9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021013015,484230021013015,"Block 3015, Block Group 3, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021013016,484230021013016,"Block 3016, Block Group 3, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021013017,484230021013017,"Block 3017, Block Group 3, Census Tract 21.01, Smith County, Texas",4,3,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1000000US484230021013018,484230021013018,"Block 3018, Block Group 3, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021013019,484230021013019,"Block 3019, Block Group 3, Census Tract 21.01, Smith County, Texas",11,9,9,0,0,0,0,0,0,2,0,0,1,0,0,0,1
1000000US484230021013020,484230021013020,"Block 3020, Block Group 3, Census Tract 21.01, Smith County, Texas",3,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1000000US484230021013021,484230021013021,"Block 3021, Block Group 3, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021013022,484230021013022,"Block 3022, Block Group 3, Census Tract 21.01, Smith County, Texas",3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021013023,484230021013023,"Block 3023, Block Group 3, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021013024,484230021013024,"Block 3024, Block Group 3, Census Tract 21.01, Smith County, Texas",14,14,5,7,0,0,0,0,2,0,0,0,0,0,0,0,0
1000000US484230021013025,484230021013025,"Block 3025, Block Group 3, Census Tract 21.01, Smith County, Texas",7,7,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1000000US484230021013026,484230021013026,"Block 3026, Block Group 3, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021013027,484230021013027,"Block 3027, Block Group 3, Census Tract 21.01, Smith County, Texas",27,22,17,5,0,0,0,0,0,5,0,0,0,0,0,5,0
1000000US484230021013028,484230021013028,"Block 3028, Block Group 3, Census Tract 21.01, Smith County, Texas",33,29,20,9,0,0,0,0,0,4,4,0,0,0,0,0,0
1000000US484230021013029,484230021013029,"Block 3029, Block Group 3, Census Tract 21.01, Smith County, Texas",32,27,24,1,0,0,0,0,2,5,2,0,0,0,0,2,1
1000000US484230021013030,484230021013030,"Block 3030, Block Group 3, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021013031,484230021013031,"Block 3031, Block Group 3, Census Tract 21.01, Smith County, Texas",8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021013032,484230021013032,"Block 3032, Block Group 3, Census Tract 21.01, Smith County, Texas",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021013033,484230021013033,"Block 3033, Block Group 3, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021013034,484230021013034,"Block 3034, Block Group 3, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021013035,484230021013035,"Block 3035, Block Group 3, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021013036,484230021013036,"Block 3036, Block Group 3, Census Tract 21.01, Smith County, Texas",8,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021013037,484230021013037,"Block 3037, Block Group 3, Census Tract 21.01, Smith County, Texas",43,9,4,0,0,0,0,0,5,34,22,0,0,0,0,12,0
1000000US484230021013038,484230021013038,"Block 3038, Block Group 3, Census Tract 21.01, Smith County, Texas",10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021013039,484230021013039,"Block 3039, Block Group 3, Census Tract 21.01, Smith County, Texas",7,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021013040,484230021013040,"Block 3040, Block Group 3, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021013041,484230021013041,"Block 3041, Block Group 3, Census Tract 21.01, Smith County, Texas",6,5,3,0,0,2,0,0,0,1,1,0,0,0,0,0,0
1000000US484230021013042,484230021013042,"Block 3042, Block Group 3, Census Tract 21.01, Smith County, Texas",11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021013043,484230021013043,"Block 3043, Block Group 3, Census Tract 21.01, Smith County, Texas",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021013044,484230021013044,"Block 3044, Block Group 3, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021013045,484230021013045,"Block 3045, Block Group 3, Census Tract 21.01, Smith County, Texas",6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021013046,484230021013046,"Block 3046, Block Group 3, Census Tract 21.01, Smith County, Texas",9,9,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021013047,484230021013047,"Block 3047, Block Group 3, Census Tract 21.01, Smith County, Texas",13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021013048,484230021013048,"Block 3048, Block Group 3, Census Tract 21.01, Smith County, Texas",14,14,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021013049,484230021013049,"Block 3049, Block Group 3, Census Tract 21.01, Smith County, Texas",8,5,5,0,0,0,0,0,0,3,3,0,0,0,0,0,0
1000000US484230021013050,484230021013050,"Block 3050, Block Group 3, Census Tract 21.01, Smith County, Texas",8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021013051,484230021013051,"Block 3051, Block Group 3, Census Tract 21.01, Smith County, Texas",15,15,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021013052,484230021013052,"Block 3052, Block Group 3, Census Tract 21.01, Smith County, Texas",21,16,10,6,0,0,0,0,0,5,4,0,0,0,0,1,0
1000000US484230021013053,484230021013053,"Block 3053, Block Group 3, Census Tract 21.01, Smith County, Texas",5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021013054,484230021013054,"Block 3054, Block Group 3, Census Tract 21.01, Smith County, Texas",10,6,5,0,1,0,0,0,0,4,4,0,0,0,0,0,0
1000000US484230021013055,484230021013055,"Block 3055, Block Group 3, Census Tract 21.01, Smith County, Texas",9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021013056,484230021013056,"Block 3056, Block Group 3, Census Tract 21.01, Smith County, Texas",19,18,4,14,0,0,0,0,0,1,0,0,1,0,0,0,0
1000000US484230021013057,484230021013057,"Block 3057, Block Group 3, Census Tract 21.01, Smith County, Texas",42,32,12,20,0,0,0,0,0,10,0,0,0,0,0,9,1
1000000US484230021013058,484230021013058,"Block 3058, Block Group 3, Census Tract 21.01, Smith County, Texas",19,19,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021013059,484230021013059,"Block 3059, Block Group 3, Census Tract 21.01, Smith County, Texas",25,24,24,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1000000US484230021013060,484230021013060,"Block 3060, Block Group 3, Census Tract 21.01, Smith County, Texas",7,3,1,0,0,2,0,0,0,4,0,0,0,0,0,4,0
1000000US484230021013061,484230021013061,"Block 3061, Block Group 3, Census Tract 21.01, Smith County, Texas",8,7,4,3,0,0,0,0,0,1,0,0,0,0,0,1,0
1000000US484230021013062,484230021013062,"Block 3062, Block Group 3, Census Tract 21.01, Smith County, Texas",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021013063,484230021013063,"Block 3063, Block Group 3, Census Tract 21.01, Smith County, Texas",6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021013064,484230021013064,"Block 3064, Block Group 3, Census Tract 21.01, Smith County, Texas",8,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021013065,484230021013065,"Block 3065, Block Group 3, Census Tract 21.01, Smith County, Texas",9,7,7,0,0,0,0,0,0,2,2,0,0,0,0,0,0
1000000US484230021013066,484230021013066,"Block 3066, Block Group 3, Census Tract 21.01, Smith County, Texas",8,7,7,0,0,0,0,0,0,1,0,0,0,0,0,1,0
